"name","player","pos","team","overallRank","pick","positionRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","vor","sdPick","sdPts","risk"
"KYLEWILLIAMS","Kyle Williams","WR","KC",604,NA,164,21.3853224700855,23.835,47.5,NA,NA,NA,32.5,8.25,NA,13,NA,6.025,1.25,3.375,NA,NA,11.8625,13.84525,21.3853224700855,-122.013899219525,NA,15.3585659346647,5.12873234875422
"JARONBROWN","Jaron Brown","WR","ARI",605,NA,165,21.3180024326868,52.39,NA,18.75,NA,NA,27.5625,13.375,NA,7.875,16.875,4.875,NA,NA,NA,NA,10.7625,16.8765555555556,21.3180024326868,-122.081219256924,NA,15.1918111605985,5.09588062472339
"MARCUSHARRIS","Marcus Harris","WR","NYG",606,NA,166,21.21875,NA,NA,31.25,NA,NA,23.4375,-2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4791666666667,21.21875,-122.18047168961,NA,17.5268023918607,5.55588836946933
"RICHIEBROCKEL","Richie Brockel","TE","CAR",607,NA,160,-4.555,-8.99,NA,NA,NA,NA,1.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.446875,-4.555,-122.90992427643,NA,7.28496761317441,3.53818343956374
"JOSHCOOPER","Josh Cooper","WR","CLE",608,NA,167,20.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,34.125,NA,NA,NA,NA,20.3125,20.3125,-123.08672168961,NA,19.5338248302784,5.95128422928674
"MARCUSTHIGPEN","Marcus Thigpen","RB","MIA",609,NA,251,-5.55,-5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,-5.425,-5.55,-123.47781420107,NA,4.27799602617861,2.94579139982947
"CHADHENNE","Chad Henne","QB","JAC",610,195.9,32,121.190810948445,215.4,171.74,53.6,113.3,NA,111.99,127.54,120.64,126.76,92.8,92.46,73.5,214.24,128.58,NA,141.39,125.207023809524,121.190810948445,-123.891503168079,19,46.9863678617018,8.62622136192201
"JOHNATHANFRANKLIN","Johnathan Franklin","RB",NA,611,NA,252,-6,NA,NA,NA,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,32.575,NA,NA,2.5375,-6,-123.92781420107,NA,14.089102615142,4.87864020672261
"LOUISMURPHY","Louis Murphy","WR","TB",612,NA,168,19.3559952653835,8.145,52.25,25.75,NA,NA,39,11.475,NA,11.125,16.25,16.875,11.875,15.875,NA,NA,18.5,20.4587987012987,19.3559952653835,-124.043226424227,NA,13.5299965564734,4.76849284784671
"ARRELIOUSBENN","Arrelious Benn","WR","PHI",613,NA,169,18.525,-0.03,49,NA,NA,NA,37.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5025,18.525,-124.87422168961,NA,25.5658294082812,7.13962651728939
"RASHARDMENDENHALL","Rashard Mendenhall","RB",NA,614,NA,253,-8.04,118.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.265,-8.04,-125.96781420107,NA,NA,NA
"JACOBYFORD","Jacoby Ford","WR","NYJ",615,NA,170,17.2449780249237,-0.325,NA,27.5,NA,NA,25.5,4.975,NA,NA,3.75,17.575,22.5,3.25,18.05,NA,NA,13.1022222222222,17.2449780249237,-126.154243664687,NA,10.7357973038801,4.21801827674461
"BRENTONBERSIN","Brenton Bersin","WR","CAR",616,NA,171,16.6853584383697,NA,NA,NA,NA,NA,11.125,0.3,NA,NA,NA,30.875,NA,NA,NA,NA,11.775,13.51875,16.6853584383697,-126.713863251241,NA,12.7114838990838,4.60724078123048
"DARIUSJOHNSON","Darius Johnson","WR","ATL",617,NA,172,16.64375,NA,NA,NA,NA,NA,25.525,NA,NA,25.5,10.625,6.125,NA,NA,NA,NA,NA,16.94375,16.64375,-126.75547168961,NA,10.0634523358869,4.08556215088127
"KEALOHAPILARES","Kealoha Pilares","WR","CAR",618,NA,173,16.225,30.415,NA,NA,NA,NA,16.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5466666666667,16.225,-127.17422168961,NA,10.0338452250371,4.07972936654011
"JURONCRINER","Juron Criner","WR","OAK",619,NA,174,16.2187559871328,NA,51,NA,NA,NA,28.9375,22.75,NA,9,9.375,3.5,7.25,0.75,34.75,NA,NA,16.73125,16.2187559871328,-127.180465702478,NA,16.9092566385824,5.4342280285483
"MYLESWHITE","Myles White","WR","GB",620,NA,175,15.546875,NA,NA,NA,NA,NA,20.8375,4.5,36.125,NA,NA,NA,3.125,NA,NA,NA,NA,16.146875,15.546875,-127.85234668961,NA,15.5600596312857,5.16842785583885
"BRUCEELLINGTON","Bruce Ellington","WR","SF",621,NA,176,15.187494286084,NA,NA,NA,NA,NA,25.5625,26.875,NA,NA,5.5,3.5,8.5,NA,51.375,NA,NA,16.7589285714286,15.187494286084,-128.211727403527,NA,18.3142597277367,5.71102234526768
"PLAXICOBURRESS","Plaxico Burress","WR","PIT",622,NA,177,14.96,14.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.96,14.96,-128.43922168961,NA,NA,NA
"ALBERTWILSON","Albert Wilson","WR","KC",623,NA,178,14.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,22.25,NA,NA,NA,NA,NA,14.875,14.875,-128.52422168961,NA,10.4298250225016,4.15773984090841
"LAVELLEHAWKINS","Lavelle Hawkins","WR","TB",624,NA,179,14.86,-0.03,NA,NA,NA,NA,17.125,NA,14.875,NA,NA,NA,NA,NA,NA,NA,NA,10.6516666666667,14.86,-128.53922168961,NA,9.32304984076205,3.93969827035503
"DANESANZENBACHER","Dane Sanzenbacher","WR","CIN",625,NA,180,14.6514061690245,NA,NA,20.875,NA,NA,19.1875,16.875,NA,10.5,2.5,22.625,1.25,2.5,NA,NA,14.0375,11.035,14.6514061690245,-128.747815520586,NA,8.43306236183577,3.76436522089784
"TAVARRESKING","Tavarres King","WR","CAR",626,NA,181,14.5565734232611,NA,NA,NA,NA,NA,26.55,2.65,NA,34.75,10,7.125,3.125,NA,NA,NA,11.775,13.7107142857143,14.5565734232611,-128.842648266349,NA,12.2663738966097,4.51955135196814
"RICARDOLOCKETTE","Ricardo Lockette","WR","SEA",627,NA,182,14.2499995549279,NA,NA,34.875,NA,NA,24.625,6.875,NA,12.25,NA,NA,NA,1.5,NA,NA,NA,11.4464285714286,14.2499995549279,-129.149222134683,NA,13.585205648057,4.77936938107254
"JOSEPHMORGAN","Joseph Morgan","WR","NO",628,NA,183,13.175,NA,NA,NA,NA,NA,47.675,13.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3166666666667,13.175,-130.22422168961,NA,24.3598286118766,6.90203688565039
"JEREMYROSS","Jeremy Ross","WR","DET",629,NA,184,12.5110864852965,-5.49,NA,NA,NA,NA,6.1,11.075,NA,4.775,NA,5.5,3.75,NA,NA,NA,8.87,10.125,12.5110864852965,-130.888135204314,NA,5.24357622874567,3.13601668436473
"DOMENIKHIXON","Domenik Hixon","WR",NA,630,NA,185,12.2103000406593,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.625,NA,NA,16.25,NA,NA,7.2425,12.2103000406593,-131.188921648951,NA,2.45369619146299,2.58639302544915
"NAAMANROOSEVELT","Naaman Roosevelt","WR","BUF",631,NA,186,10.4125,NA,NA,NA,NA,NA,10.4125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4125,10.4125,-132.98672168961,NA,NA,NA
"BRIANTYMS","Brian Tyms","WR","CLE",632,NA,187,10.35,NA,NA,NA,NA,NA,NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.35,10.35,-133.04922168961,NA,NA,NA
"JOSHBOYCE","Josh Boyce","WR","NE",633,NA,188,10.2187439200031,NA,NA,NA,NA,NA,14.0625,12,NA,6.375,NA,5.375,9.375,NA,31.125,NA,NA,9.7890625,10.2187439200031,-133.180477769607,NA,9.44245868625681,3.963222553009
"ALANBONNER","Alan Bonner","WR","HOU",634,NA,189,9.89375,NA,NA,NA,NA,NA,19.7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.89375,9.89375,-133.50547168961,NA,NA,NA
"GREGSALAS","Greg Salas","WR","NYJ",634,NA,189,9.89375,NA,NA,NA,NA,NA,19.7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.89375,9.89375,-133.50547168961,NA,NA,NA
"DEVINHESTER","Devin Hester","WR","ATL",636,NA,191,9.82599546382507,-7.68,NA,NA,NA,NA,19.1875,0.1,NA,NA,NA,1,3.75,NA,NA,NA,12.72,6.95535714285714,9.82599546382507,-133.573226225785,NA,9.62389341041348,3.99896631819342
"BRICEBUTLER","Brice Butler","WR","OAK",637,NA,192,9.78931736337792,17.115,NA,NA,NA,NA,25.525,NA,NA,4.5,NA,1.375,NA,NA,NA,NA,NA,9.622,9.78931736337792,-133.609904326233,NA,11.2273946035282,4.31486599167673
"RYANGRANT","Ryan Grant","WR","WAS",638,NA,193,9.6875,NA,NA,NA,NA,NA,8.1625,NA,NA,22.5,7.5,5.125,11.875,NA,NA,NA,NA,11.0325,9.6875,-133.71172168961,NA,6.85250638452822,3.45298589714212
"BRANDONTATE","Brandon Tate","WR","CIN",639,NA,194,9.57174918998869,7.035,NA,NA,NA,NA,5.1625,3.25,NA,16.25,4.75,9.375,9.375,NA,NA,NA,10.475,9.79066964285714,9.57174918998869,-133.827472499622,NA,4.135687008376,2.91775564129644
"NICKWILLIAMS","Nick Williams","WR","PIT",640,NA,195,9.1,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,9.1,-134.29922168961,NA,NA,NA
"ANTHONYARMSTRONG","Anthony Armstrong","WR","CLE",641,NA,196,8.9966204954449,NA,NA,NA,NA,NA,12.8625,5.775,NA,NA,NA,NA,NA,NA,NA,NA,12.275,7.803125,8.9966204954449,-134.402601194166,NA,3.93335760938836,2.87789549566592
"COREYWASHINGTON","Corey Washington","WR","NYG",642,NA,197,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6,8.8,8.8,-134.59922168961,NA,NA,NA
"TJJONES","T.J. Jones","WR","DET",643,NA,198,8.63032446598805,NA,NA,16.375,NA,NA,13.625,NA,NA,NA,NA,3.125,2.5,NA,NA,NA,NA,5.9375,8.63032446598805,-134.768897223622,NA,7.13002381365822,3.50765855072325
"TANDONDOSS","Tandon Doss","WR","JAX",644,NA,199,8.57740162345065,17.38,NA,NA,NA,NA,13.6,6.375,NA,10,NA,9,4.375,1.25,33.125,NA,NA,9.87655555555556,8.57740162345065,-134.82182006616,NA,9.97148539497215,4.06744409351345
"TERRENCETOLIVER","Terrence Toliver","WR","CHI",645,NA,200,8.1625,NA,NA,NA,NA,NA,8.1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1625,8.1625,-135.23672168961,NA,NA,NA
"STEPHENWILLIAMS","Stephen Williams","WR","JAC",646,NA,201,8.045,8.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.045,8.045,-135.35422168961,NA,NA,NA
"BRITTANGOLDEN","Brittan Golden","WR","ARI",647,NA,202,8.01158638788531,NA,NA,NA,NA,NA,10.6875,4.25,NA,10.125,NA,NA,NA,NA,NA,NA,NA,6.265625,8.01158638788531,-135.387635301725,NA,3.56542277764269,2.80541005336586
"TEVINREESE","Tevin Reese","WR","SD",648,NA,203,7.4375,NA,NA,NA,NA,NA,6.1875,NA,NA,NA,11.25,6.125,NA,NA,NA,NA,NA,7.85416666666667,7.4375,-135.96172168961,NA,2.94104396147581,2.68240355670471
"ARMONBINNS","Armon Binns","WR","MIA",649,NA,204,7.21875,NA,NA,NA,NA,NA,14.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.21875,7.21875,-136.18047168961,NA,NA,NA
"CLYDEGATES","Clyde Gates","WR","NYJ",650,NA,205,7.10439023078123,11.08,NA,NA,NA,NA,10.5,NA,NA,NA,3.125,NA,NA,NA,NA,NA,NA,4.743,7.10439023078123,-136.294831458829,NA,4.43488162186997,2.97669883455165
"DEREKMOYE","Derek Moye","WR","PIT",651,NA,206,6.9375,NA,NA,NA,NA,NA,24.675,NA,NA,7.75,2.5,4.5,NA,NA,NA,NA,NA,9.85625,6.9375,-136.46172168961,NA,10.1132828291971,4.0953790669109
"JEFFMAEHL","Jeff Maehl","WR","PHI",652,NA,207,6.86966100783103,NA,NA,NA,NA,NA,8.35,NA,NA,9,NA,3.875,NA,NA,NA,NA,NA,4.245,6.86966100783103,-136.529560681779,NA,2.79027328410677,2.65270079879206
"KAMARAIKEN","Kamar Aiken","WR","BAL",653,NA,208,6.85,NA,NA,NA,NA,NA,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.85,6.85,-136.54922168961,NA,NA,NA
"DAMARISJOHNSON","Damaris Johnson","WR","PHI",654,NA,209,6.74315106363618,32.995,NA,NA,NA,NA,13.3125,1.875,9.5,12.25,NA,4.625,3.75,2.75,NA,NA,NA,8.13555555555556,6.74315106363618,-136.656070625974,NA,10.222151317945,4.116826833957
"ADAMTHIELEN","Adam Thielen","WR","MIN",655,NA,210,6.40625,NA,NA,NA,NA,NA,10.3125,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,6.40625,6.40625,-136.99297168961,NA,5.5242717280199,3.19131543746184
"BRANDONSTOKLEY","Brandon Stokley","WR","BAL",656,NA,211,6.33,6.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33,6.33,-137.06922168961,NA,NA,NA
"RODNEYSMITH","Rodney Smith","WR","MIN",657,NA,212,6.2375,NA,NA,NA,NA,NA,12.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2375,6.2375,-137.16172168961,NA,NA,NA
"TOMMYSTREETER","Tommy Streeter","WR","TB",658,NA,213,6.1875,NA,NA,NA,NA,NA,7.125,NA,NA,2.6,NA,15.5,NA,NA,NA,NA,NA,8.40833333333333,6.1875,-137.21172168961,NA,6.54505220249108,3.39241551769141
"DEONTETHOMPSON","Deonte Thompson","WR","BAL",659,NA,214,6.00000062461742,NA,NA,NA,NA,NA,10.7875,10.75,NA,5.625,NA,4,2.5,1.25,NA,NA,NA,4.3640625,6.00000062461742,-137.399221064993,NA,4.1045991734882,2.91163114514232
"MICHAELPRESTON","Michael Preston","WR","TEN",660,NA,215,5.93749484296475,NA,NA,NA,NA,NA,7.5625,30.75,NA,7.5,4.375,3.875,1.25,NA,NA,NA,NA,7.90178571428571,5.93749484296475,-137.461726846646,NA,10.8149021898027,4.23360242956045
"RYANWHALEN","Ryan Whalen","WR","CIN",661,NA,216,5.82373238103231,NA,NA,NA,NA,NA,16.8125,0.625,NA,NA,NA,NA,1.875,NA,NA,NA,NA,3.8625,5.82373238103231,-137.575489308578,NA,9.00672491808204,3.87738030001717
"SEYIAJIROTUTU","Seyi Ajirotutu","WR","SD",662,NA,217,5.375,NA,NA,NA,NA,NA,15.3,0.25,NA,6.875,NA,7.625,1.875,NA,NA,NA,NA,4.56071428571429,5.375,-138.02422168961,NA,5.89985698979221,3.26530806189422
"BRADSMITH","Brad Smith","WR","PHI",663,NA,218,5.0000154950578,5.755,NA,NA,NA,NA,5.0625,2.175,NA,NA,13.5,2.6,NA,NA,NA,NA,NA,4.87208333333333,5.0000154950578,-138.399206194553,NA,4.56110855494583,3.00156632271735
"PATEDWARDS","Pat Edwards","WR","DET",664,NA,219,4.975,NA,NA,NA,NA,NA,4.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.975,4.975,-138.42422168961,NA,NA,NA
"ERICWEEMS","Eric Weems","WR",NA,665,NA,220,4.68854587549919,-0.36,NA,NA,NA,NA,7.3125,1,NA,NA,NA,5.875,NA,NA,NA,NA,NA,2.7175,4.68854587549919,-138.710675814111,NA,3.71115176135837,2.83411956638058
"KEVINDORSEY","Kevin Dorsey","WR","GB",666,NA,221,4.66933548189088,NA,NA,NA,NA,NA,10.5,-4.375,NA,NA,NA,NA,NA,0.875,NA,NA,NA,1.25,4.66933548189088,-138.72988620772,NA,7.54396834122025,3.58920818826549
"MICHAELCAMPANARO","Michael Campanaro","WR","BAL",667,NA,222,4.59375,NA,NA,NA,NA,NA,9.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59375,4.59375,-138.80547168961,NA,NA,NA
"CHRISHARPER","Chris Harper","WR","GB",668,NA,223,4.40373338754567,NA,NA,NA,NA,NA,NA,NA,NA,9.25,NA,3.875,1.25,NA,NA,NA,NA,2.875,4.40373338754567,-138.995488302065,NA,4.07801524437236,2.90639394634032
"ANDYTANNER","Andy Tanner","WR","NO",669,NA,224,3.5625,NA,NA,NA,NA,NA,7.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5625,3.5625,-139.83672168961,NA,NA,NA
"RUSSELLSHEPARD","Russell Shepard","WR","TB",670,NA,225,3.375,NA,NA,NA,NA,NA,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.375,3.375,-140.02422168961,NA,NA,NA
"WILLIESNEAD","Willie Snead","WR","CLE",671,NA,226,3.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,NA,NA,NA,NA,NA,NA,3.125,3.125,-140.27422168961,NA,NA,NA
"MARVINMCNUTT","Marvin McNutt","WR","CAR",672,NA,227,2.6875,NA,NA,NA,NA,NA,7.6875,NA,NA,NA,NA,5.375,NA,NA,NA,NA,NA,3.265625,2.6875,-140.71172168961,NA,1.63518443149389,2.42514113563032
"KEVINCONE","Kevin Cone","WR","MIA",673,NA,228,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.125,2.5,NA,NA,NA,NA,1.875,2.5,-140.89922168961,NA,0.441941738241592,2.19006492938656
"JOSEPHANDERSON","Joseph Anderson","WR","CHI",674,NA,229,2.205,2.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.205,2.205,-141.19422168961,NA,NA,NA
"PATRICKEDWARDS","Patrick Edwards","WR",NA,675,NA,230,2.14,-0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,2.14,2.14,-141.25922168961,NA,3.79009234715989,2.84967135105424
"COREYFULLER","Corey Fuller","WR","DET",676,NA,231,2.01875,NA,NA,NA,NA,NA,4.0375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01875,2.01875,-141.38047168961,NA,NA,NA
"KASSIMOSGOOD","Kassim Osgood","WR","SF",676,NA,231,2.01875,NA,NA,NA,NA,NA,4.0375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01875,2.01875,-141.38047168961,NA,NA,NA
"MATTHAZEL","Matt Hazel","WR","MIA",678,NA,233,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,NA,1.875,1.875,-141.52422168961,NA,NA,NA
"WESTONDRESSLER","Weston Dressler","WR","KC",678,NA,233,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.625,1.875,NA,NA,NA,NA,7.16666666666667,1.875,-141.52422168961,NA,12.5511453660612,4.57565309645288
"ERICPAGE","Eric Page","WR","TB",680,NA,235,1.82421548941728,5.825,NA,NA,NA,NA,3.975,-1.75,NA,15.65,0.5,7.1,1.25,NA,NA,NA,NA,0.605714285714286,1.82421548941728,-141.575006200193,NA,5.75298835389052,3.23637403033534
"JOSHBELLAMY","Josh Bellamy","WR","CHI",681,NA,236,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,1.25,1.25,-142.14922168961,NA,NA,NA
"SKYEDAWSON","Skye Dawson","WR","TB",681,NA,236,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,1.25,NA,NA,NA,NA,1.91666666666667,1.25,-142.14922168961,NA,2.29809703885628,2.55573902798797
"JAMARNEWSOME","Jamar Newsome","WR","KC",683,NA,238,0.9375,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,1.875,NA,NA,NA,NA,2.34375,0.9375,-142.46172168961,NA,3.97747564417433,2.88658702196067
"JAMESWRIGHT","James Wright","WR","CIN",683,NA,238,0.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.875,NA,NA,NA,NA,0.9375,0.9375,-142.46172168961,NA,NA,NA
"MARCMARIANI","Marc Mariani","WR","TEN",685,NA,240,0.295129743121666,NA,NA,NA,NA,NA,3.475,-2.125,NA,NA,NA,0.875,1.875,NA,NA,NA,NA,-0.0800000000000001,0.295129743121666,-143.104091946489,NA,2.35725829443162,2.56739416201553
"MARCUSEASLEY","Marcus Easley","WR","BUF",686,NA,241,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1.25,NA,NA,NA,NA,0.4375,0.25,-143.14922168961,NA,0.530330085889911,2.20747798170091
"AARONMELLETTE","Aaron Mellette","WR","BAL",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"BENOBOMANU","Ben Obomanu","WR",NA,687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"BRIANROBISKIE","Brian Robiskie","WR","TEN",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"BRYANWALTERS","Bryan Walters","WR","SEA",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"CHADBUMPHIS","Chad Bumphis","WR","JAX",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"CHADHALL","Chad Hall","WR","JAX",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"COBIHAMILTON","Cobi Hamilton","WR","CIN",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.875,NA,NA,NA,NA,0.625,0,-143.39922168961,NA,NA,NA
"COURTNEYROBY","Courtney Roby","WR","ATL",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"DANARIOALEXANDER","Danario Alexander","WR","SD",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"DEIONBRANCH","Deion Branch","WR","IND",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"DEREKHAGAN","Derek Hagan","WR","TEN",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"DEZMONBRISCOE","Dezmon Briscoe","WR",NA,687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"ERIKLORA","Erik Lora","WR","MIN",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"IFEANYIMOMAH","Ifeanyi Momah","WR","PHI",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"ISAIAHWILLIAMS","Isaiah Williams","WR","TEN",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"JAREDABBREDERIS","Jared Abbrederis","WR","GB",687,NA,242,0,NA,48.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.675,0,-143.39922168961,NA,NA,NA
"JEREMYEBERT","Jeremy Ebert","WR","ATL",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"JEREMYGALLON","Jeremy Gallon","WR","NE",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"JOEANDERSON","Joe Anderson","WR",NA,687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"JORDANNORWOOD","Jordan Norwood","WR","DEN",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"JORDANSHIPLEY","Jordan Shipley","WR",NA,687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"JOSHCRIBBS","Josh Cribbs","WR","NYJ",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"JULIANTALLEY","Julian Talley","WR","NYG",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,1.25,0,-143.39922168961,NA,NA,NA
"JUSTINBLACKMON","Justin Blackmon","WR","JAX",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"KENNETHMOORE","Kenneth Moore","WR",NA,687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"KEVINELLIOTT","Kevin Elliott","WR","BUF",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"LESTARJEAN","Lestar Jean","WR",NA,687,NA,242,0,17.725,NA,NA,NA,NA,11.5375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12892857142857,0,-143.39922168961,NA,4.37522320859176,2.96494575737526
"MARKHARRISON","Mark Harrison","WR","KC",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"MARLONMOORE","Marlon Moore","WR",NA,687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"NATHANPALMER","Nathan Palmer","WR","DEN",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
"PRESTONPARKER","Preston Parker","WR","NYG",687,NA,242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-143.39922168961,NA,NA,NA
