"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_yahoo","passAttMedian","passCompMedian","projectedPtsMean","projectedPtsMedian","pick","sdPts","sdPick","risk"
"KEVINDORSEY","Kevin Dorsey","WR","GB",627,0.875,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,0.875,NA,NA,NA,NA,3.79166666666667,0.875,NA,6.80590276892052,NA,3.31607784492806
"JERONMASTRUD","Jeron Mastrud","TE","CHI",628,0.807393575320677,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,0.875,NA,NA,NA,NA,NA,0.67,0.807393575320677,NA,0.574028164233545,NA,2.0053303368831
"ERIKSWOOPE","Erik Swoope","TE","IND",629,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,0.75,0.75,NA,NA,NA,NA
"DANNYNOBLE","Danny Noble","TE","JAX",630,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,0.625,0.625,NA,NA,NA,NA
"MARCELJENSEN","Marcel Jensen","TE","JAX",630,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,NA,NA,NA,NA,NA,0.625,0.625,NA,NA,NA,NA
"ZACHLINE","Zach Line","RB","MIN",630,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,2.625,NA,NA,NA,NA,NA,0,0.96875,0.625,NA,0.972271824131503,NA,2.08909275476188
"TAURENPOOLE","Tauren Poole","RB","PIT",633,0.575,NA,NA,NA,NA,NA,NA,0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.575,0.575,NA,NA,NA,NA
"BRADSMELLEY","Brad Smelley","RB","HOU",634,0.5325,1.605,NA,NA,NA,NA,1.125,NA,NA,4.375,NA,NA,NA,NA,NA,NA,NA,NA,1.16416666666667,0.5325,NA,1.75431848115823,NA,2.25358029212371
"CHASEREYNOLDS","Chase Reynolds","RB","STL",635,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA
"REXBURKHEAD","Rex Burkhead","RB","CIN",636,0.4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925,2.75,NA,NA,NA,NA,0,0.91875,0.4625,NA,1.29046987566545,NA,2.15601921422549
"CHRISGRONKOWSKI","Chris Gronkowski","RB","SD",637,0.435,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435,0.435,NA,NA,NA,NA
"SCOTTTOLZIEN","Scott Tolzien","QB","GB",638,0.41,2.57,NA,NA,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.8475,0.41,NA,1.23743686707646,NA,2.14486480431489
"JONVAUGHN","Jon Vaughn","RB",NA,639,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,0.4,0.4,NA,NA,NA,NA
"MATTHEWTUCKER","Matthew Tucker","RB","PHI",639,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,1.5,NA,NA,NA,NA,0,0.633333333333333,0.4,NA,0.777817459305202,NA,2.04819325175635
"MIKEGOODSON","Mike Goodson","RB",NA,639,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,32.5,NA,NA,NA,8.325,0.4,NA,22.4152849636136,NA,6.59919249528179
"TYRODTAYLOR","Tyrod Taylor","QB","BAL",642,0.332319848553293,1.13,NA,NA,NA,NA,5.68,9.06,NA,3.36,5.2,8.2,NA,NA,NA,NA,9.99995122242183,6.00003210896211,4.66142857142857,0.332319848553293,NA,2.95769110399762,NA,2.50668513884992
"JAKEBALLARD","Jake Ballard","TE","ARI",643,0.3125,NA,NA,NA,NA,NA,15.725,NA,NA,NA,NA,NA,0.625,NA,NA,NA,NA,NA,4.0875,0.3125,NA,10.6773123959169,NA,4.13034976840198
"MICHAELWILLIAMS","Michael Williams","TE","DET",643,0.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,NA,NA,NA,NA,NA,0.3125,0.3125,NA,NA,NA,NA
"NATHANOVERBAY","Nathan Overbay","TE","DET",643,0.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,NA,NA,NA,NA,NA,0.3125,0.3125,NA,NA,NA,NA
"DEJIKARIM","Deji Karim","RB",NA,646,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,1,NA,NA,NA,NA,NA,0.433333333333333,0.3,NA,0.494974746830583,NA,1.98870306556647
"JAWANJAMISON","Jawan Jamison","RB","PIT",646,0.3,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,0.3,NA,NA,NA,NA
"KIEROSMALL","Kiero Small","RB","SEA",646,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,NA,NA,NA,NA,0.3,0.3,NA,0.282842712474619,NA,1.94408542592406
"MARCMARIANI","Marc Mariani","WR","TEN",649,0.295129743121666,NA,NA,NA,NA,NA,3.475,-2.125,NA,NA,NA,0.875,1.875,NA,NA,NA,NA,0,-0.0800000000000001,0.295129743121666,NA,2.35725829443162,NA,2.38039636399313
"MARCUSEASLEY","Marcus Easley","WR","BUF",650,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1.25,NA,NA,NA,NA,NA,0.4375,0.25,NA,0.530330085889911,NA,1.99613933884021
"JOEBANYARD","Joe Banyard","RB","MIN",651,0.2375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475,1.125,NA,NA,NA,NA,0,0.4,0.2375,NA,0.459619407771256,NA,1.98126679229274
"JONASGRAY","Jonas Gray","RB","NEP",652,0.225,NA,NA,NA,NA,NA,NA,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.225,0.225,NA,NA,NA,NA
"KEILANDWILLIAMS","Keiland Williams","RB",NA,653,0.2175,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2175,0.2175,NA,NA,NA,NA
"ALFONSOSMITH","Alfonso Smith","RB","ARI",654,0.1625,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.125,NA,NA,NA,NA,NA,NA,3.68125,0.1625,NA,7.19481149857312,NA,3.39787685093914
"KENDALLGASKINS","Kendall Gaskins","RB","NYG",655,0.1,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.1,NA,NA,NA,NA
"RONNIEWINGO","Ronnie Wingo","RB","BUF",655,0.1,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.1,NA,NA,NA,NA
"JOSHVAUGHAN","Josh Vaughan","RB","ATL",657,0.05,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.05,0.05,NA,NA,NA,NA
"AARONMELLETTE","Aaron Mellette","WR","BAL",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"AARONMURRAY","Aaron Murray","QB","KC",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"AJMCCARRON","A.J. McCarron","QB","CIN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.78,NA,0,0,3.556,0,NA,NA,NA,NA
"ALEXGREEN","Alex Green","RB","NYJ",658,0,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0,NA,NA,NA,NA
"ALEXTANNEY","Alex Tanney","QB","TB",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"ANTHONYALLEN","Anthony Allen","RB","BUF",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"ANTONIOANDREWS","Antonio Andrews","RB","TEN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
"ARMONDSMITH","Armond Smith","RB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"AUSTINDAVIS","Austin Davis","QB","STL",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"BENMALENA","Ben Malena","RB","DAL",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
"BENOBOMANU","Ben Obomanu","WR",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"BERNARDSCOTT","Bernard Scott","RB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"BJCOLEMAN","B.J. Coleman","QB","GB",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"BJDANIELS","B.J. Daniels","QB","SEA",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"BRADSORENSEN","Brad Sorensen","QB","SD",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"BRADYQUINN","Brady Quinn","QB","STL",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"BRANDONJACKSON","Brandon Jackson","RB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"BRANDONJACOBS","Brandon Jacobs","RB","NYG",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"BRENNANCLAY","Brennan Clay","RB","DEN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.125,NA,NA,NA,NA,0,1.70833333333333,0,NA,NA,NA,NA
"BRETTBRACKETT","Brett Brackett","TE","ARI",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"BRIANROBISKIE","Brian Robiskie","WR","TEN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"BRIANTYMS","Brian Tyms","WR","CLE",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"BRYANWALTERS","Bryan Walters","WR","SEA",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"CALEBHANIE","Caleb Hanie","QB","DAL",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"CAMERONMORRAH","Cameron Morrah","TE","DEN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"CHADBUMPHIS","Chad Bumphis","WR","JAX",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"CHADHALL","Chad Hall","WR",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"CHANDLERHARNISH","Chandler Harnish","QB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"CHARLIEWHITE","Charlie White","RB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"CHRISCOOLEY","Chris Cooley","TE","WAS",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"CHRISPRESSLEY","Chris Pressley","RB","CLE",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"COBIHAMILTON","Cobi Hamilton","WR","CIN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.875,NA,NA,NA,NA,0,0.625,0,NA,NA,NA,NA
"COLTMCCOY","Colt McCoy","QB","WAS",658,0,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.016,0,NA,NA,NA,NA
"COURTNEYROBY","Courtney Roby","WR","ATL",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"DAMIENBERRY","Damien Berry","RB","BAL",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"DANARIOALEXANDER","Danario Alexander","WR","SD",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"DARELSCOTT","DaRel Scott","RB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"DARIUSREYNAUD","Darius Reynaud","RB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"DAVIDFALES","David Fales","QB","CHI",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"DAVIDFLUELLEN","David Fluellen","RB","PHI",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
"DAVIDTHOMAS","David Thomas","TE","NO",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"DEIONBRANCH","Deion Branch","WR","IND",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"DELONECARTER","Delone Carter","RB","JAC",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"DENNISDIXON","Dennis Dixon","QB","BUF",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"DEREKHAGAN","Derek Hagan","WR","TEN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"DEXTERCARTER","Dexter Carter","RB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"DEZMONBRISCOE","Dezmon Briscoe","WR",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"DUSTINKELLER","Dustin Keller","TE",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA
"DUSTINVAUGHAN","Dustin Vaughan","QB","DAL",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
"EVANRODRIGUEZ","Evan Rodriguez","RB","BUF",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"GALEGILBERT","Gale Gilbert","QB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"GREGMCELROY","Greg McElroy","QB","CIN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"HENRYJOSEY","Henry Josey","RB","PHI",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
"ISAACREDMAN","Isaac Redman","RB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"ISAIAHWILLIAMS","Isaiah Williams","WR","TEN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"JACKDOYLE","Jack Doyle","TE","IND",658,0,NA,NA,NA,NA,NA,6.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0625,0,NA,NA,NA,NA
"JACOBHESTER","Jacob Hester","RB","DEN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"JAKEOCONNELL","Jake OConnell","TE","DEN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"JAMIZEOLAWALE","Jamize Olawale","RB","OAK",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,0.1,0,NA,NA,NA,NA
"JEFFTUEL","Jeff Tuel","QB","BUF",658,0,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.04,0,NA,NA,NA,NA
"JEREMIAHJOHNSON","Jeremiah Johnson","RB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
"JEREMYGALLON","Jeremy Gallon","WR","NE",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"JIMMYGAROPPOLO","Jimmy Garoppolo","QB","NE",658,0,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,1,0,0.0933333333333333,0,NA,NA,NA,NA
"JOEANDERSON","Joe Anderson","WR",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"JOELDREESSEN","Joel Dreessen","TE","DEN",658,0,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31666666666667,0,NA,NA,NA,NA
"JOHNGRIFFIN","John Griffin","RB","NYJ",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"JORDANLYNCH","Jordan Lynch","RB","CHI",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
"JORDANNORWOOD","Jordan Norwood","WR","DEN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,8.875,NA,NA,NA,NA,NA,NA,NA,0,2.21875,0,NA,NA,NA,NA
"JORDANRODGERS","Jordan Rodgers","QB","MIA",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"JORDANSHIPLEY","Jordan Shipley","WR",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"JOSHCRIBBS","Josh Cribbs","WR","NYJ",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"JOSHFREEMAN","Josh Freeman","QB",NA,658,0,NA,21.28,NA,NA,NA,10.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.32333333333333,0,NA,7.50947401620114,NA,3.46405968307537
"JOSHJOHNSON","Josh Johnson","QB","CIN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"JULIANTALLEY","Julian Talley","WR","NYG",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,NA,1.25,0,NA,NA,NA,NA
"JUSTINBLACKMON","Justin Blackmon","WR","JAX",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,176.3,NA,25.8,7.01216968676125
"KAPRIBIBBS","Kapri Bibbs","RB","DEN",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
"KEAVONMILTON","Keavon Milton","TE","CLE",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"KEITHWENNING","Keith Wenning","QB","BAL",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"KELLENMOORE","Kellen Moore","QB","DET",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"KENDIALLAWRENCE","Kendial Lawrence","RB","DAL",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"KENNETHMOORE","Kenneth Moore","WR",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"KERWYNNWILLIAMS","Kerwynn Williams","RB","SD",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.125,NA,NA,NA,NA,0,0.375,0,NA,NA,NA,NA
"KEVINBOSS","Kevin Boss","TE",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"KEVINELLIOTT","Kevin Elliott","WR","BUF",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"KEVINFAULK","Kevin Faulk","RB","FA",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"KORYSHEETS","Kory Sheets","RB","OAK",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"KORYSPERRY","Kory Sperry","TE","ARI",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"KYLEADAMS","Kyle Adams","TE","TB",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"LANDRYJONES","Landry Jones","QB","PIT",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"LAWRENCEVICKERS","Lawrence Vickers","RB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"LESTARJEAN","Lestar Jean","WR",NA,658,0,17.725,NA,NA,NA,NA,11.5375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.12892857142857,0,NA,4.37522320859176,NA,2.80483405735882
"LOGANTHOMAS","Logan Thomas","QB","ARI",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24,NA,NA,NA,NA,0,0,0.81,0,NA,NA,NA,NA
"MARKHARRISON","Mark Harrison","WR","KC",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"MARLONMOORE","Marlon Moore","WR",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"MATTBARKLEY","Matt Barkley","QB","PHI",658,0,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.04,0,NA,NA,NA,NA
"MATTBLANCHARD","Matt Blanchard","QB","CAR",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"MATTFURSTENBURG","Matt Furstenburg","TE","BAL",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"MCLEODBETHELTHOMPSON","McLeod Bethel-Thompson","QB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"MICHAELBUSH","Michael Bush","RB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.425,NA,NA,NA,16.8083333333333,0,NA,NA,NA,NA
"MICHAELSMITH","Michael Smith","RB","TB",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.425,NA,NA,NA,NA,NA,0.35625,0,NA,NA,NA,NA
"MIKECOX","Mike Cox","RB","ATL",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"MIKEKAFKA","Mike Kafka","QB","TB",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"MIKELEACH","Mike Leach","TE","ARI",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"MIKESELLERS","Mike Sellers","RB","FA",658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"MONTARIOHARDESTY","Montario Hardesty","RB",NA,658,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
